ticker,name,etf,test,price,ret_5,ret_20,ret_60,ret_120,drawdown_52,off_low_52,ma20,ma50,vol_ratio,dollar_volume,volatility
KRYS,"Krystal Biotech, Inc. - Common Stock",N,N,372.1650085449219,0.034481316551493446,0.14238139216474432,0.23331454301708154,0.480900131950184,-0.01582701427518951,1.7074420949186324,0.08523563581518934,0.06523659240346524,0.5074752060417179,65060560.832884215,0.4377825323776924
KSPI,Joint Stock Company Kaspi.kz - American Depository Shares,N,N,104.1500015258789,-0.032782306549893336,0.1297320616958888,0.3281192097295369,0.5299109397804891,-0.04229883654364219,0.5805822421190292,0.028845212085616412,0.11393472925204118,1.26027964747467,64094655.72689857,0.28726578310870815
KTOS,"Kratos Defense & Security Solutions, Inc. - Common Stock",N,N,48.849998474121094,-0.07708297388117946,-0.1172750571118909,-0.1538195243119388,-0.45394590907613963,-0.626300504758683,0.1132633838885031,-0.14911038027761936,-0.06638332520441992,0.6010369537145339,186630231.9481411,0.6322238773811777
KURA,"Kura Oncology, Inc. - Common Stock",N,N,13.199999809265137,0.010719707898182884,0.43478261770958726,0.5420559768916704,0.4932126223324629,-0.028697596684609916,0.7837837350203058,0.13358236453770678,0.1999563489660885,1.275590063501934,26645214.34807706,0.5809505367104288
KYIV,Kyivstar Group Ltd. - Common Shares,N,N,13.4399995803833,-0.012490821497599502,0.016641400068892587,-0.01176476445577379,0.31764704232397345,-0.16883119870314445,0.4405144362578597,0.012467489436626344,-0.04328701945541369,0.6525092458753172,3829115.0566860675,0.3667002746329262
KYMR,"Kymera Therapeutics, Inc. - Common Stock",N,N,122.93499755859375,-0.020828398483479393,0.16548154765026157,0.6624070673679177,0.586258033014113,-0.03436493664204521,1.9131515482472867,0.0410346155204766,0.08054299301592693,0.6231403041588994,77316477.37530518,0.5953473358735075
KYTX,"Kyverna Therapeutics, Inc. - Common Stock",N,N,8.380000114440918,-0.026713072172768082,0.09685867289101435,0.08690013916718131,-0.04446982017857304,-0.255111100938585,1.308539903649998,0.005429083999958673,0.023398968404002574,0.6677084523612593,5827516.181211996,0.6512028571255221
LAMR,Lamar Advertising Company - Class A Common Stock,N,N,150.9149932861328,-0.007007517247964112,-0.04592868710355413,0.01873486245732847,0.1523580114879679,-0.08163456700203564,0.3482793237204156,-0.014405339465811129,-0.03610514541123211,0.6704909047798988,84074561.43191147,0.19528623750169605
LAND,Gladstone Land Corporation - Common Stock,N,N,9.539999961853027,0.07553552254095819,0.1700887291197304,0.06367482652069523,-0.16899745608965522,-0.21287444156769586,0.19041266680764268,0.10638674433121142,0.11967968124916117,1.0760118546183688,6141817.180626154,0.23477626979934335
LASR,"nLIGHT, Inc. - Common Stock",N,N,40.36000061035156,-0.0764302081070084,-0.46365447693884965,-0.39553687824630634,-0.35701767857228595,-0.524896973981743,0.4393723000202163,-0.1731625995318502,-0.3290598785723874,0.9520524940254247,77691707.76970367,1.1008541758281418
