ticker,price,ret_5,ret_20,ret_60,ret_120,drawdown_52,off_low_52,ma20,ma50,vol_ratio,dollar_volume,volatility
CDXS,1.4149999618530273,-0.04391895701538606,-0.11562503702007176,-0.4317269251270871,-0.15269461184704802,-0.5035087687010102,0.4438774839931121,-0.09251244517658008,-0.20581469525725915,0.6563663218871189,1548646.2293993235,0.8241182550851104
CDZI,3.984999895095825,-0.020884587955890543,0.1484149458903199,0.03238342056921151,-0.17151768347152518,-0.4241329694854541,0.3372482783858519,0.04244322787649302,0.09444944317400483,0.7735783327334965,3351996.8002602933,0.7058049762287497
CECO,76.77999877929688,0.07973559443508038,0.012527982662571047,-0.1918745705404199,0.32975401017230555,-0.2296578690695752,0.6284198577842071,0.03332255435608644,0.019868698999397694,0.6785000751654835,47958832.1851059,0.5929409120456518
CEG,292.3900146484375,0.008102351518003204,0.0508091342510284,0.11621683021707963,-0.07323137401323843,-0.272126500155625,0.23822189625843482,0.038712093777797385,0.08927488065640699,0.7950274594374128,670264123.9074402,0.34917789798307064
CELC,88.0250015258789,-0.08497916509042736,-0.04403779566181765,-0.002436495275334738,-0.2209487282935484,-0.3928472608641518,0.9465944084401821,-0.04442434145528251,-0.06057063046029265,0.5671061635419878,70320767.43949012,0.6431262272748979
CELH,27.354999542236328,-0.12575906865308883,-0.009594543408581013,-0.048190683365059384,-0.36324487604275946,-0.5782454627687668,0.1508203203799996,-0.128453901227784,-0.09157931806942221,0.6647981610261324,266570916.51943207,0.7390005082808849
CELU,1.399999976158142,-0.24731184656405825,1.0289854797037976,0.8181818322561147,0.10236220250711225,-0.4042553051179645,1.341137123079108,0.12971553876164843,0.5045350780746864,5.873877194872342,25090307.287095524,3.0535588353235754
CELZ,1.0396000146865845,-0.07999998312080847,-0.13366668885283917,-0.5650209334495965,-0.4470212673811742,-0.8140250471719036,0.5891164581977113,-0.09440930106184042,0.023516473901064483,0.014784553286907195,991557.7074348747,2.651689956394715
CENN,4.175000190734863,0.020782404639567043,0.217201198098518,0.03598014227731494,-0.4022050304133886,-0.8920016532525331,0.30877746578245024,0.06370515175557889,0.15324551097893058,2.5221004911218343,80966.77459001541,0.7035422551925083
CENT,39.720001220703125,-0.05698000408458814,-0.1001358910299821,-0.07304544608813246,0.10794987200280226,-0.14654060078775877,0.3706004778507326,-0.08135296396176639,-0.08669076913873974,0.9341526520051655,5139839.9427986145,0.2710570488220888
CENTA,34.51499938964844,-0.05799672585694304,-0.11112547612488866,-0.09027410018537574,0.08503615118265517,-0.14987683037356037,0.3138560635025833,-0.07265731333657843,-0.08771328758991692,0.8301278227032496,10582159.295215607,0.26373163534798516
CENX,46.099998474121094,-0.024957705914588235,-0.042972799948303164,-0.15490377417271595,-0.07150056279268102,-0.3296495459583677,1.0607955630144223,0.005518326934193185,0.008686490475645847,0.6134171350839321,77353938.19382516,0.5316432780106427
CEPF,10.369999885559082,-0.0019249718097001933,-0.0038424555657387005,0.0038722131799084902,0.011707305908203125,-0.023540489895856442,0.02571713528299835,-0.0013722881297388856,-0.00368742560388724,1.8385678391959415,835304.7308254242,0.036358406922737986
CEPO,10.751099586486816,-0.000827197231011989,0.007600703806277753,0.011392236193994432,0.025868325962983496,-0.004527833646706614,0.2175650826024531,0.0011448695459927993,0.006879569886929726,0.7251765920409022,3425030.244735956,0.528525736027294
CEPS,10.350000381469727,-0.0009651810365721714,-0.004807619124471918,0.004854387360093471,0.023738944900356218,-0.008620613269245903,0.02985076468072445,-0.0022172399615767446,-0.0035237140104293907,0.7398119122256474,253947.5547170639,0.046915697264145635
CEPV,10.390000343322754,0.0009634131764530984,0.0009634131764530984,0.008248426553105537,0.024654831512370246,-0.005741575793062337,0.03075401011538137,0.0009151984319188955,-0.0010248982677001361,0.07129928385928848,18635.900292396545,0.03218155387110048
CERS,2.490000009536743,-0.04230765351176824,-0.08118082122266679,-0.011904750641601458,0.4147727403574246,-0.24085364900728823,1.1101695934063924,-0.07897169462159437,-0.11001500753690063,0.41018300195672586,4314852.615241671,0.7263884715628156
CERT,7.539000034332275,-0.08949272011304954,-0.05880152073545075,0.4470249480101063,0.1816614261915137,-0.44566177773021876,0.6828125004989227,-0.07160317274089478,-0.020143021001982064,0.4604125654262307,17585738.837303497,0.6174206213177621
CETX,2.5350000858306885,0.0,-0.16885241788101846,-0.33638740048910765,-0.634199112752587,-0.9792383282759174,0.026315812335043542,-0.06500688232767793,-0.07640176056819514,0.04354116654771937,70979.57488775253,0.770792774438729
CETY,1.0199999809265137,-0.014492740269210325,0.017964078980320375,0.019999980926513672,0.09324753501581129,-0.7806451698909233,1.1982758842169465,0.017862472985120892,0.0815854596389447,0.9304440877474337,29124.06995564699,0.7259594165036218
CEVA,27.645000457763672,0.053142874581473265,-0.09181997461421776,-0.42941176424273697,0.457301078461408,-0.4477626907834371,0.6063336390706591,-0.022946339282317818,-0.19047129494283677,0.7577858691873576,24000565.329477884,0.9079285185866779
CFBK,35.630001068115234,0.0162578343553188,-0.003913877211540573,0.16921851107949593,0.2934211216889131,-0.01872763094071317,0.6046641857874502,0.01379999423535172,0.03806114158008311,0.37983893535648233,1300520.2419151305,0.2305077128747315
CFFI,93.0,0.015173009282693606,0.04942447661554494,0.2510089397542583,0.325709930478429,-0.019917793253296345,0.45460091062197194,0.030174130222108353,0.09230057300757188,2.4694699391318147,5670178.27601471,0.38922100499019524
CFFN,8.729999542236328,0.004602987777274858,-0.01689195611165073,0.08538543049844005,0.26590404604349493,-0.040986973590460885,0.5268159868488647,0.007559535137893647,0.010838718810642245,0.837958655422399,6409166.591122055,0.18093450085436769
CG,43.610599517822266,-0.0748705964684675,-0.0900652755240623,-0.05011794740686448,-0.07281995325761592,-0.3535609216684087,0.08397209953431584,-0.09095863266553605,-0.062489125524260114,0.6548227139594057,152192611.5254919,0.3790892107652946
CGABL,15.829999923706055,-0.014321267116108927,-0.019814223057755154,-0.012110970470262328,-0.03968201991384823,-0.08734693132481341,0.0007744430536558156,-0.012076013060091761,-0.015016834163856574,0.954048239846095,275541.77403554914,0.08892975856472136
CGBD,11.359999656677246,-0.017301103432493137,0.023423357321821436,0.07101332025176732,0.08947770420076173,-0.058819444010974165,0.13733321188358993,-0.009870812861552003,0.04355172240175387,0.9272306908577905,5896427.000701427,0.2614633668360146
CGC,0.9402999877929688,-0.028615709826361413,-0.08263413691251187,-0.04343844710675837,-0.0690099042855622,-0.5102604120779626,0.09719952755841987,-0.06318028864345915,-0.02858158888136686,0.6151203939086017,3486215.000430894,0.37850022936913325
CGEM,20.540000915527344,-0.08016117394959799,0.047959209987889384,0.5091845285572911,0.5703364705913232,-0.10501088310654305,2.572174072265625,-0.05102909452813398,0.06469007188418519,0.7930664140750997,15561457.910157394,0.597213107652793
CGEN,2.444999933242798,-0.07034227115896807,-0.022000026702880815,0.21039601798478702,0.15876779848453904,-0.2112903198516083,0.8383457551500428,-0.047433542753725244,0.0032415339656757247,0.6671181155234839,789150.2156346322,0.5239829910278252
CGNT,7.939000129699707,-0.057125883875995154,-0.13044906569687842,-0.102937877118908,-0.05035879716110769,-0.35138886616380605,0.2522081922126025,-0.08027732130488796,-0.09914917336166973,1.2535311810765282,5418998.443412542,0.3642683686375315
CGNX,61.15999984741211,0.020353707852097003,0.009491509970763756,-0.07062441445674628,0.22045993998307178,-0.15429649277887825,0.7649147079133658,-0.005919976615377465,-0.03552323517808942,0.5613662091464012,99942878.50410977,0.5088521518127066
CGO,13.149999618530273,0.007662791289950066,-0.004572515398914234,-0.01993817740625148,0.1940185005327233,-0.049641257645244186,0.2764454600138968,-0.00041810015940002554,0.009039110107083914,0.6922886135463934,316585.10476379393,0.18383039767369613
CGON,70.5,-0.054833041140839534,-0.08429663649625374,0.18387910836655053,0.07045246502653613,-0.1261774946290216,1.1260554983235922,-0.0727710312110651,-0.042637266980832256,0.5647516696407484,48753162.91702423,0.47787214673222833
CGTL,4.090000152587891,-0.08089880272077932,0.12054795773263294,-0.3900074274233213,-0.7565475989090873,-0.9475641006078476,0.12054795773263294,-0.07643668654145874,-0.0735916677901306,0.10606945397103962,4169425.4670196055,0.9658753885376936
CGTX,0.9850999712944031,-0.061809508542084,-0.05278845439648461,-0.18586781798535124,-0.08787043319439936,-0.6075298904233906,0.6556301242461264,-0.02869736222238317,-0.024520204391835998,0.25788919884989225,371240.1877295077,1.0723823514499207
CHAI,0.25529998540878296,-0.1971698289149827,-0.14328866218678438,-0.7907377217854581,-0.8104677172483098,-0.9801785727375465,0.0011764320892713176,-0.11189192451242147,-0.3365833213720355,3.0402736048525427,6439484.109046906,1.6498831139646735
CHCI,20.610000610351562,0.0294705364184491,0.3878787933277992,0.3220013090846807,0.24984844732681433,-0.025531868459496287,0.9913043334037916,0.06215216524445233,0.21468230646977715,1.1530192687798968,894431.6094303131,0.5723023002251607
CHCO,144.4949951171875,0.0034374660915799105,-0.018509754659154387,0.13650126136246343,0.24079378315357047,-0.023550484599068056,0.26010111947863,-0.000859179162568724,0.021684638298747227,0.7278853953001118,12909725.851214599,0.1659222693186234
CHDN,84.09500122070312,-0.05701950063996064,-0.05009598576466823,-0.08889492480789718,-0.04252533909239831,-0.28484561748722936,0.02380085032361312,-0.05234658223023847,-0.034561525461353604,0.7927371353182772,73706000.07946014,0.3476205778445774
CHEC,10.25,0.0019550790477649294,0.0019550790477649294,0.008858282868066558,0.01888663742128749,-0.0019474641550334404,0.031187166267943267,0.0011476787054787163,0.0037407926785544277,0.38920390111131015,43194.69885826111,0.01850884134968912
CHEF,110.1500015258789,-0.028916501546965123,-0.008283048271118143,0.17106107149601035,0.8355274888643702,-0.04648541614643309,1.0173993517250186,-0.011491454353053987,0.043723649189092884,1.1653830826120353,87059305.02127762,0.35622124922473397
CHGA,2.2950000762939453,-0.08199996948242183,-0.4662790756988935,-0.6533232453220617,-0.8103305781867105,-0.9590178557804653,0.0,-0.290845867047384,-0.4631453197962846,3.860011581262947,1208110.8867155313,1.0971727906059776
CHI,12.420000076293945,0.0008058202260108338,-0.06579424583874915,-0.01874755031858477,0.14324758407754268,-0.06616542118953872,0.29090661824718866,-0.030842166725843834,-0.03112837533961732,0.7411197342994365,1659686.0653048516,0.19969690811177215
CHKP,134.11000061035156,0.0016431490156547657,0.037280590722528206,0.08626277016729977,-0.13208648134723688,-0.35184380534177817,0.19240685653753697,0.008001016736495892,0.01223650676555943,0.7686138855935046,112856082.2390564,0.39424144828266056
CHMG,83.9000015258789,0.05019404389618831,0.02092968136183848,0.16262894895009183,0.6449215113046143,-0.01107961872449903,0.7067792730046663,0.013395194421399692,0.04920380059777174,1.0352391934077505,4207042.31136322,0.2890979571278013
CHNR,3.838099956512451,-0.015871830087519134,-0.05928920875416943,-0.047617926378476394,-0.1197018717935846,-0.46470015123119757,0.18826623338949577,-0.053000277070292534,-0.019783125156708103,0.14524642546564379,42597.3356262207,0.5550995021066831
CHR,1.7400000095367432,-0.01694913656104502,-0.06451613109971022,-0.12999999523162842,-0.3626373635970639,-0.9861904761147877,0.13725492946004425,-0.042113948147102453,-0.0685224797858186,0.21416413328792425,56847.24266196489,0.7221140624198359
CHRD,152.51499938964844,0.019621590604796957,0.11839005105988454,0.20586286007760668,0.18958050697730822,0.0,0.8719374279310805,0.04982106438137435,0.13115676873273308,0.7247448476016698,87729723.91089325,0.3901696228898866
CHRN,18.2450008392334,-0.04024194531498093,-0.12241462069360332,-0.04725842283679027,0.7543270681207754,-0.3842389012487115,3.763707885816049,-0.1233106778642965,-0.14602919930601221,0.6238113554326747,3368811.2831583023,1.3565821622555503
CHRS,1.3200000524520874,-0.0704224701794175,0.1282052144182928,-0.029411736347271344,-0.18012419830827953,-0.4741035627619814,0.20000002167441577,-0.018222356674891915,-0.055185707833051434,0.6093557035382002,1405805.0918821574,0.6828629672615281
CHRW,151.35000610351562,0.04685139006933969,0.03614736732804813,-0.20103641850983467,-0.12749056272163772,-0.274172347290881,0.23528883571894443,0.030986822627777855,-0.08560227676660048,0.6534626198645526,178432262.66220245,0.4942299047636047
